key,rule,severity,type,component,project,file_path,line,message,status,effort,debt,author,tags,creationDate,updateDate,closeDate
AZf0SGsZamoZJ6FAQuUr,c:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.c,Heimdall-SBOM_heimdall,examples/openssl_example/main.c,18,'SHA256_Init' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGsZamoZJ6FAQuUs,c:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.c,Heimdall-SBOM_heimdall,examples/openssl_example/main.c,19,'SHA256_Update' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGsZamoZJ6FAQuUt,c:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.c,Heimdall-SBOM_heimdall,examples/openssl_example/main.c,20,'SHA256_Final' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUp,cpp:S5945,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,9,"Use ""std::string"" instead of a C-style char array.",OPEN,10min,10min,tbakker@example.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUl,cpp:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,12,'SHA256_Init' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUm,cpp:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,13,'SHA256_Update' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUn,cpp:S1874,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,14,'SHA256_Final' is deprecated,OPEN,15min,15min,tbakker@example.com,"cert,cwe,obsolete",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUo,cpp:S5566,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,17,"Change this raw for-loop to a range for-loop or an ""std::ranges::for_each"".",OPEN,5min,5min,tbakker@example.com,"clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGrqamoZJ6FAQuUq,cpp:S6495,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:examples/openssl_example/main.cpp,Heimdall-SBOM_heimdall,examples/openssl_example/main.cpp,18,"""std::print"" or ""std::format"" should be used instead of standard output manipulators",OPEN,5min,5min,tbakker@example.com,"clumsy,performance,since-c++20",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWP,cpp:S5028,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,15,"Replace this macro by ""const"", ""constexpr"" or an ""enum"".",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWQ,cpp:S5028,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,16,"Replace this macro by ""const"", ""constexpr"" or an ""enum"".",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWR,cpp:S5028,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,17,"Replace this macro by ""const"", ""constexpr"" or an ""enum"".",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWS,cpp:S5028,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,18,"Replace this macro by ""const"", ""constexpr"" or an ""enum"".",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWT,cpp:S5028,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,19,"Replace this macro by ""const"", ""constexpr"" or an ""enum"".",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWU,cpp:S5812,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,96,Concatenate this namespace with the nested one.,OPEN,5min,5min,tbakker@example.com,"confusing,since-c++17",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWV,cpp:S7035,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,157,"Prefer ""std::to_underlying"" to ""std::underlying_type_t"" to cast enums to their underlying type.",OPEN,15min,15min,cursoragent@cursor.com,"pitfall,since-c++23",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWW,cpp:S1172,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,348,"Remove the unused parameter ""args"", make it unnamed, or declare it ""[[maybe_unused]]"".",OPEN,5min,5min,cursoragent@cursor.com,"based-on-misra,cert,unused",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_1amoZJ6FAQuWX,cpp:S7035,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,366,"Prefer ""std::to_underlying"" to ""std::underlying_type_t"" to cast enums to their underlying type.",OPEN,15min,15min,cursoragent@cursor.com,"pitfall,since-c++23",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVv,cpp:S5812,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,7,Concatenate this namespace with the nested one.,OPEN,5min,5min,cursoragent@cursor.com,"confusing,since-c++17",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVw,cpp:S5945,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,25,"Use ""std::string"" instead of a C-style char array.",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9VamoZJ6FAQuVp,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,41,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVq,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,55,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVr,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,68,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVs,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,81,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVt,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,97,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9WamoZJ6FAQuVu,cpp:S6177,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,115,"Reduce verbosity with ""using enum"" for ""heimdall::llvm::LLVMVersion"".",OPEN,2min,2min,cursoragent@cursor.com,since-c++20,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG9qamoZJ6FAQuVx,cpp:S5812,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.hpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.hpp,6,Concatenate this namespace with the nested one.,OPEN,5min,5min,cursoragent@cursor.com,"confusing,since-c++17",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_KamoZJ6FAQuV9,cpp:S5421,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/llvm_symbols.cpp,Heimdall-SBOM_heimdall,src/tools/llvm_symbols.cpp,5,Global variables should be const.,OPEN,20min,20min,tbakker@example.com,"bad-practice,cppcoreguidelines,pitfall",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuV-,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,10,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuV_,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,11,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWA,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,12,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWB,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,13,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWC,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,14,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWD,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,15,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWE,cpp:S5416,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,16,"""using"" should be preferred to ""typedef"" for type aliasing.",OPEN,5min,5min,tbakker@example.com,"cppcoreguidelines,design,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWF,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,26,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWG,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,27,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWH,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,28,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWI,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,29,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWJ,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,30,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWK,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,31,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWL,cpp:S5827,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,32,"Replace the redundant type with ""auto"".",OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWM,cpp:S1066,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,54,"Merge this ""if"" statement with the enclosing one.",OPEN,5min,5min,tbakker@example.com,clumsy,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWN,cpp:S1066,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,63,"Merge this ""if"" statement with the enclosing one.",OPEN,5min,5min,tbakker@example.com,clumsy,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG_bamoZJ6FAQuWO,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/sbom_loader.cpp,Heimdall-SBOM_heimdall,src/tools/sbom_loader.cpp,101,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,tbakker@example.com,based-on-misra,2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwkamoZJ6FAQuU5,cpp:S6164,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,13,"Replace constant with ""std::numbers::pi"".",OPEN,5min,5min,tbakker@example.com,"clumsy,since-c++20",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwmamoZJ6FAQuU9,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,41,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwmamoZJ6FAQuU-,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,57,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwmamoZJ6FAQuU_,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,66,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwkamoZJ6FAQuU4,cpp:S1117,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,72,declaration shadows a local variable,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,pitfall,suspicious",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwkamoZJ6FAQuU6,cpp:S3574,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,72,Remove the redundant return type of this lambda.,OPEN,2min,2min,tbakker@example.com,"bad-practice,since-c++11",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwmamoZJ6FAQuVA,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,78,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwkamoZJ6FAQuU7,cpp:S6189,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,185,"Replace ""auto"" with an explicit template parameter.",OPEN,2min,2min,tbakker@example.com,"clumsy,pitfall,since-c++20",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SGwmamoZJ6FAQuU8,cpp:S5425,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/test_cyclonedx_all_versions_cpp.cpp,Heimdall-SBOM_heimdall,tests/test_cyclonedx_all_versions_cpp.cpp,185,"""std::forward"" is never called on this forwarding reference argument.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,since-c++11,suspicious",2025-07-10T12:18:24+0000,2025-07-10T12:18:31+0000,
AZf0SG43amoZJ6FAQuVH,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/MetadataExtractor.cpp,Heimdall-SBOM_heimdall,src/common/MetadataExtractor.cpp,105,"Do not use the constructor's initializer list for data member ""pImpl"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09T12:51:57+0000,2025-07-10T11:59:39+0000,
AZf0SG3oamoZJ6FAQuVF,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,39,"Do not use the constructor's initializer list for data member ""sbomGenerator"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09T12:51:57+0000,2025-07-10T11:59:39+0000,
AZf0SG68amoZJ6FAQuVJ,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,206,"Do not use the constructor's initializer list for data member ""pImpl"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09T12:51:57+0000,2025-07-10T11:59:39+0000,
